Feature ID	Taxon	Confidence
3323c7d0f11313a2def64c2d01051168	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_magnum	0.9995959827205365
bd8030badd014c0bb493184146ed4ce8	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_oxalicum	0.9963933474973502
c9e443ba8ac32b6177a937470b48cfb4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.8455228169956879
0deedcab3ba5626538b6f6c8b3965729	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9367152655374399
c4180a2b21a3235118db0068b7e5078f	Unassigned	0.6067286371042775
8f7d3105b8fde79be3d389a9716b0cb9	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Caryophyllales;f__Amaranthaceae;g__Alternanthera;s__Alternanthera_sessilis	0.9988658438829817
c2a11d58a10a38be48e754b99276d41b	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Caryophyllales;f__Amaranthaceae;g__Alternanthera;s__Alternanthera_sessilis	0.9982989209251838
a1a700036ec4105aebc7afccdbf435d9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Mycoleptodiscus;s__Mycoleptodiscus_indicus	0.8857336258926201
ac354ba335945af31408bdfe89808cbf	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Caryophyllales;f__Amaranthaceae;g__Alternanthera;s__Alternanthera_sessilis	0.9963266169482208
a4fc25bda4911c40400626b92b514ae7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Mycoleptodiscus;s__Mycoleptodiscus_indicus	0.9638812331649208
fc53c98765e41d8761b307782970a7bf	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_yamadae	0.9878533857204447
68b8e20a130f6db1ec0a892930ea42ae	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_valerianellae	0.8595117770048831
f25ccdf394160727416c04113e57f0a9	k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__Malassezia_restricta	0.999598405399094
e8193d6b1e7ee6d4d9f881f535b61873	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_glomerata	0.8149569123541472
