sample_id,patho,sapro,symbio,patho_s,sapro_s,symbio_s,centroid_x,centroid_y,area
GD2P3-4,86.33333333333333,59.833333333333336,29.833333333333332,0.6908517350157729,0.27445394112060784,0.5310344827586205,0.021965349551427003,0.0060196750049488264,0.30406913242708417
GD2P3-5,48.333333333333336,37.333333333333336,19.333333333333332,0.331230283911672,0.14624881291547961,0.31379310344827577,0.0032734250893385426,-8.798793164861315e-4,0.08585415735888845
GD3P1-1,66.66666666666667,39.666666666666664,21.666666666666668,0.5047318611987381,0.15954415954415954,0.3620689655172413,0.019888436763994526,0.0010327774261086242,0.13901472354426125
GD3P1-2,64.5,42,21.5,0.4842271293375394,0.17283950617283952,0.35862068965517235,0.01756060972844823,0.0026669132816443237,0.1382744951061269
GD3P1-3,71.83333333333333,40.833333333333336,21.333333333333332,0.5536277602523658,0.16619183285849956,0.3551724137931033,0.026755055655491845,0.0034343053680477285,0.1505448655399576
GD3P1-4,51.833333333333336,32.333333333333336,22.833333333333332,0.3643533123028391,0.11775878442545111,0.3862068965517241,0.0023957605365909416,-0.009017171955629214,0.09920356499842578
GD3P1-5,73,44,27,0.5646687697160883,0.1842355175688509,0.4724137931034482,0.014987233393684985,-0.0037298203357435597,0.19824393548561495
GD3P2-1,101.66666666666667,64.16666666666667,34.166666666666664,0.8359621451104101,0.2991452991452992,0.6206896551724136,0.03011743734796619,0.004567797372650787,0.41336414178512204
GD3P2-2,58.666666666666664,37.666666666666664,22.666666666666668,0.42902208201892744,0.14814814814814814,0.3827586206896551,0.008796943201240852,-0.003944846465343388,0.12318159501637557
GD3P2-3,70.66666666666667,53.166666666666664,20.166666666666668,0.5425867507886435,0.23646723646723647,0.3310344827586207,0.02782212192959993,0.017145010941762212,0.1672285195939588
GD3P2-4,91.33333333333333,62.333333333333336,51.333333333333336,0.7381703470031544,0.28869895536562207,0.9758620689655171,-0.014149766149880989,-0.031374001688209974,0.5261934889777202
GD3P2-5,61.666666666666664,28.166666666666668,18.166666666666668,0.45741324921135645,0.09401709401709404,0.28965517241379307,0.020429756736096715,-0.0018291236800132631,0.08778436869976489
GD3P3-1,98.16666666666667,99.16666666666667,33.666666666666664,0.802839116719243,0.4985754985754986,0.6103448275862068,0.014746902667539221,0.04000703476097857,0.5172716008088047
GD3P3-2,58.5,40,21.5,0.4274447949526814,0.16144349477682812,0.35862068965517235,0.010554117038412426,-2.833650625451893e-4,0.12132829976301152
GD3P3-3,35.5,28,11.5,0.20977917981072555,0.09306742640075974,0.15172413793103445,0.007427221061931084,0.004359466237198599,0.028350531784683185
GD3P3-4,72.66666666666667,65.16666666666667,25.166666666666668,0.5615141955835963,0.30484330484330485,0.43448275862068964,0.012822450527832149,0.01845661203048091,0.23711396229361026
GD3P3-5,51.666666666666664,48.666666666666664,16.666666666666668,0.362776025236593,0.2108262108262108,0.2586206896551724,0.010208901110276754,0.017357645410089842,0.09735342332701553
JX1P1-2,51.166666666666664,32.666666666666664,22.166666666666668,0.3580441640378549,0.11965811965811965,0.37241379310344824,0.0027368746063147803,-0.008025364148574177,0.09558573999565781
JX1P1-3,52,42,20,0.3659305993690852,0.17283950617283952,0.32758620689655166,0.004882054705977346,0.0026127958368236687,0.10381086324282847
JX1P1-5,22.333333333333332,15.833333333333334,8.833333333333334,0.08517350157728706,0.0237416904083571,0.09655172413793102,2.753084986587556e-4,-0.002737369016372834,0.005429161960065414
